REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
NAmerica,PWRCCGUSANW01,1,2048.0,3.25
NAmerica,PWRCCGUSANW01,2,2048.0,3.25
NAmerica,PWRCCGUSANW01,1,2049.0,3.25
NAmerica,PWRCCGUSANW01,2,2049.0,3.25
NAmerica,PWRCCGUSANW01,1,2050.0,3.25
NAmerica,PWRCCGUSANW01,2,2050.0,3.25
NAmerica,PWRCCGUSACA01,1,2019.0,3.25
NAmerica,PWRCCGUSACA01,2,2019.0,3.25
NAmerica,PWRCCGUSACA01,1,2020.0,3.25
NAmerica,PWRCCGUSACA01,2,2020.0,3.25
NAmerica,PWRCCGUSACA01,1,2021.0,3.25
NAmerica,PWRCCGUSACA01,2,2021.0,3.25
NAmerica,PWRCCGUSACA01,1,2022.0,3.25
NAmerica,PWRCCGUSACA01,2,2022.0,3.25
NAmerica,PWRCCGUSACA01,1,2023.0,3.25
NAmerica,PWRCCGUSACA01,2,2023.0,3.25
NAmerica,PWRCCGUSACA01,1,2024.0,3.25
NAmerica,PWRCCGUSACA01,2,2024.0,3.25
NAmerica,PWRCCGUSACA01,1,2025.0,3.25
NAmerica,PWRCCGUSACA01,2,2025.0,3.25
NAmerica,PWRCCGUSACA01,1,2026.0,3.25
NAmerica,PWRCCGUSACA01,2,2026.0,3.25
NAmerica,PWRCCGUSACA01,1,2027.0,3.25
NAmerica,PWRCCGUSACA01,2,2027.0,3.25
NAmerica,PWRCCGUSACA01,1,2028.0,3.25
NAmerica,PWRCCGUSACA01,2,2028.0,3.25
NAmerica,PWRCCGUSACA01,1,2029.0,3.25
NAmerica,PWRCCGUSACA01,2,2029.0,3.25
NAmerica,PWRCCGUSACA01,1,2030.0,3.25
NAmerica,PWRCCGUSACA01,2,2030.0,3.25
NAmerica,PWRCCGUSACA01,1,2031.0,3.25
NAmerica,PWRCCGUSACA01,2,2031.0,3.25
NAmerica,PWRCCGUSACA01,1,2032.0,3.25
NAmerica,PWRCCGUSACA01,2,2032.0,3.25
NAmerica,PWRCCGUSACA01,1,2033.0,3.25
NAmerica,PWRCCGUSACA01,2,2033.0,3.25
NAmerica,PWRCCGUSACA01,1,2034.0,3.25
NAmerica,PWRCCGUSACA01,2,2034.0,3.25
NAmerica,PWRCCGUSACA01,1,2035.0,3.25
NAmerica,PWRCCGUSACA01,2,2035.0,3.25
NAmerica,PWRCCGUSACA01,1,2036.0,3.25
NAmerica,PWRCCGUSACA01,2,2036.0,3.25
NAmerica,PWRCCGUSACA01,1,2037.0,3.25
NAmerica,PWRCCGUSACA01,2,2037.0,3.25
NAmerica,PWRCCGUSACA01,1,2038.0,3.25
NAmerica,PWRCCGUSACA01,2,2038.0,3.25
NAmerica,PWRCCGUSACA01,1,2039.0,3.25
NAmerica,PWRCCGUSACA01,2,2039.0,3.25
NAmerica,PWRCCGUSACA01,1,2040.0,3.25
NAmerica,PWRCCGUSACA01,2,2040.0,3.25
NAmerica,PWRCCGUSACA01,1,2041.0,3.25
NAmerica,PWRCCGUSACA01,2,2041.0,3.25
NAmerica,PWRCCGUSACA01,1,2042.0,3.25
NAmerica,PWRCCGUSACA01,2,2042.0,3.25
NAmerica,PWRCCGUSACA01,1,2043.0,3.25
NAmerica,PWRCCGUSACA01,2,2043.0,3.25
NAmerica,PWRCCGUSACA01,1,2044.0,3.25
NAmerica,PWRCCGUSACA01,2,2044.0,3.25
NAmerica,PWRCCGUSACA01,1,2045.0,3.25
NAmerica,PWRCCGUSACA01,2,2045.0,3.25
NAmerica,PWRCCGUSACA01,1,2046.0,3.25
NAmerica,PWRCCGUSACA01,2,2046.0,3.25
NAmerica,PWRCCGUSACA01,1,2047.0,3.25
NAmerica,PWRCCGUSACA01,2,2047.0,3.25
NAmerica,PWRCCGUSACA01,1,2048.0,3.25
NAmerica,PWRCCGUSACA01,2,2048.0,3.25
NAmerica,PWRCCGUSACA01,1,2049.0,3.25
NAmerica,PWRCCGUSACA01,2,2049.0,3.25
NAmerica,PWRCCGUSACA01,1,2050.0,3.25
NAmerica,PWRCCGUSACA01,2,2050.0,3.25
NAmerica,PWRCCGUSAMN01,1,2019.0,3.25
NAmerica,PWRCCGUSAMN01,2,2019.0,3.25
NAmerica,PWRCCGUSAMN01,1,2020.0,3.25
NAmerica,PWRCCGUSAMN01,2,2020.0,3.25
NAmerica,PWRCCGUSAMN01,1,2021.0,3.25
NAmerica,PWRCCGUSAMN01,2,2021.0,3.25
NAmerica,PWRCCGUSAMN01,1,2022.0,3.25
NAmerica,PWRCCGUSAMN01,2,2022.0,3.25
NAmerica,PWRCCGUSAMN01,1,2023.0,3.25
NAmerica,PWRCCGUSAMN01,2,2023.0,3.25
NAmerica,PWRCCGUSAMN01,1,2024.0,3.25
NAmerica,PWRCCGUSAMN01,2,2024.0,3.25
NAmerica,PWRCCGUSAMN01,1,2025.0,3.25
NAmerica,PWRCCGUSAMN01,2,2025.0,3.25
NAmerica,PWRCCGUSAMN01,1,2026.0,3.25
NAmerica,PWRCCGUSAMN01,2,2026.0,3.25
NAmerica,PWRCCGUSAMN01,1,2027.0,3.25
NAmerica,PWRCCGUSAMN01,2,2027.0,3.25
NAmerica,PWRCCGUSAMN01,1,2028.0,3.25
NAmerica,PWRCCGUSAMN01,2,2028.0,3.25
NAmerica,PWRCCGUSAMN01,1,2029.0,3.25
NAmerica,PWRCCGUSAMN01,2,2029.0,3.25
NAmerica,PWRCCGUSAMN01,1,2030.0,3.25
NAmerica,PWRCCGUSAMN01,2,2030.0,3.25
NAmerica,PWRCCGUSAMN01,1,2031.0,3.25
NAmerica,PWRCCGUSAMN01,2,2031.0,3.25
NAmerica,PWRCCGUSAMN01,1,2032.0,3.25
NAmerica,PWRCCGUSAMN01,2,2032.0,3.25
NAmerica,PWRCCGUSAMN01,1,2033.0,3.25
NAmerica,PWRCCGUSAMN01,2,2033.0,3.25
NAmerica,PWRCCGUSAMN01,1,2034.0,3.25
NAmerica,PWRCCGUSAMN01,2,2034.0,3.25
NAmerica,PWRCCGUSAMN01,1,2035.0,3.25
NAmerica,PWRCCGUSAMN01,2,2035.0,3.25
NAmerica,PWRCCGUSAMN01,1,2036.0,3.25
NAmerica,PWRCCGUSAMN01,2,2036.0,3.25
NAmerica,PWRCCGUSAMN01,1,2037.0,3.25
NAmerica,PWRCCGUSAMN01,2,2037.0,3.25
NAmerica,PWRCCGUSAMN01,1,2038.0,3.25
NAmerica,PWRCCGUSAMN01,2,2038.0,3.25
NAmerica,PWRCCGUSAMN01,1,2039.0,3.25
NAmerica,PWRCCGUSAMN01,2,2039.0,3.25
NAmerica,PWRCCGUSAMN01,1,2040.0,3.25
NAmerica,PWRCCGUSAMN01,2,2040.0,3.25
NAmerica,PWRCCGUSAMN01,1,2041.0,3.25
NAmerica,PWRCCGUSAMN01,2,2041.0,3.25
NAmerica,PWRCCGUSAMN01,1,2042.0,3.25
NAmerica,PWRCCGUSAMN01,2,2042.0,3.25
NAmerica,PWRCCGUSAMN01,1,2043.0,3.25
NAmerica,PWRCCGUSAMN01,2,2043.0,3.25
NAmerica,PWRCCGUSAMN01,1,2044.0,3.25
NAmerica,PWRCCGUSAMN01,2,2044.0,3.25
NAmerica,PWRCCGUSAMN01,1,2045.0,3.25
NAmerica,PWRCCGUSAMN01,2,2045.0,3.25
NAmerica,PWRCCGUSAMN01,1,2046.0,3.25
NAmerica,PWRCCGUSAMN01,2,2046.0,3.25
NAmerica,PWRCCGUSAMN01,1,2047.0,3.25
NAmerica,PWRCCGUSAMN01,2,2047.0,3.25
NAmerica,PWRCCGUSAMN01,1,2048.0,3.25
NAmerica,PWRCCGUSAMN01,2,2048.0,3.25
NAmerica,PWRCCGUSAMN01,1,2049.0,3.25
NAmerica,PWRCCGUSAMN01,2,2049.0,3.25
NAmerica,PWRCCGUSAMN01,1,2050.0,3.25
NAmerica,PWRCCGUSAMN01,2,2050.0,3.25
NAmerica,PWRCCGUSASW01,1,2019.0,3.25
NAmerica,PWRCCGUSASW01,2,2019.0,3.25
NAmerica,PWRCCGUSASW01,1,2020.0,3.25
NAmerica,PWRCCGUSASW01,2,2020.0,3.25
NAmerica,PWRCCGUSASW01,1,2021.0,3.25
NAmerica,PWRCCGUSASW01,2,2021.0,3.25
NAmerica,PWRCCGUSASW01,1,2022.0,3.25
NAmerica,PWRCCGUSASW01,2,2022.0,3.25
NAmerica,PWRCCGUSASW01,1,2023.0,3.25
NAmerica,PWRCCGUSASW01,2,2023.0,3.25
NAmerica,PWRCCGUSASW01,1,2024.0,3.25
NAmerica,PWRCCGUSASW01,2,2024.0,3.25
NAmerica,PWRCCGUSASW01,1,2025.0,3.25
NAmerica,PWRCCGUSASW01,2,2025.0,3.25
NAmerica,PWRCCGUSASW01,1,2026.0,3.25
NAmerica,PWRCCGUSASW01,2,2026.0,3.25
NAmerica,PWRCCGUSASW01,1,2027.0,3.25
NAmerica,PWRCCGUSASW01,2,2027.0,3.25
NAmerica,PWRCCGUSASW01,1,2028.0,3.25
NAmerica,PWRCCGUSASW01,2,2028.0,3.25
NAmerica,PWRCCGUSASW01,1,2029.0,3.25
NAmerica,PWRCCGUSASW01,2,2029.0,3.25
NAmerica,PWRCCGUSASW01,1,2030.0,3.25
NAmerica,PWRCCGUSASW01,2,2030.0,3.25
NAmerica,PWRCCGUSASW01,1,2031.0,3.25
NAmerica,PWRCCGUSASW01,2,2031.0,3.25
NAmerica,PWRCCGUSASW01,1,2032.0,3.25
NAmerica,PWRCCGUSASW01,2,2032.0,3.25
NAmerica,PWRCCGUSASW01,1,2033.0,3.25
NAmerica,PWRCCGUSASW01,2,2033.0,3.25
NAmerica,PWRCCGUSASW01,1,2034.0,3.25
NAmerica,PWRCCGUSASW01,2,2034.0,3.25
NAmerica,PWRCCGUSASW01,1,2035.0,3.25
NAmerica,PWRCCGUSASW01,2,2035.0,3.25
NAmerica,PWRCCGUSASW01,1,2036.0,3.25
NAmerica,PWRCCGUSASW01,2,2036.0,3.25
NAmerica,PWRCCGUSASW01,1,2037.0,3.25
NAmerica,PWRCCGUSASW01,2,2037.0,3.25
NAmerica,PWRCCGUSASW01,1,2038.0,3.25
NAmerica,PWRCCGUSASW01,2,2038.0,3.25
NAmerica,PWRCCGUSASW01,1,2039.0,3.25
NAmerica,PWRCCGUSASW01,2,2039.0,3.25
NAmerica,PWRCCGUSASW01,1,2040.0,3.25
NAmerica,PWRCCGUSASW01,2,2040.0,3.25
NAmerica,PWRCCGUSASW01,1,2041.0,3.25
NAmerica,PWRCCGUSASW01,2,2041.0,3.25
NAmerica,PWRCCGUSASW01,1,2042.0,3.25
NAmerica,PWRCCGUSASW01,2,2042.0,3.25
NAmerica,PWRCCGUSASW01,1,2043.0,3.25
NAmerica,PWRCCGUSASW01,2,2043.0,3.25
NAmerica,PWRCCGUSASW01,1,2044.0,3.25
NAmerica,PWRCCGUSASW01,2,2044.0,3.25
NAmerica,PWRCCGUSASW01,1,2045.0,3.25
NAmerica,PWRCCGUSASW01,2,2045.0,3.25
NAmerica,PWRCCGUSASW01,1,2046.0,3.25
NAmerica,PWRCCGUSASW01,2,2046.0,3.25
NAmerica,PWRCCGUSASW01,1,2047.0,3.25
NAmerica,PWRCCGUSASW01,2,2047.0,3.25
NAmerica,PWRCCGUSASW01,1,2048.0,3.25
NAmerica,PWRCCGUSASW01,2,2048.0,3.25
NAmerica,PWRCCGUSASW01,1,2049.0,3.25
NAmerica,PWRCCGUSASW01,2,2049.0,3.25
NAmerica,PWRCCGUSASW01,1,2050.0,3.25
NAmerica,PWRCCGUSASW01,2,2050.0,3.25
NAmerica,PWRCCGUSACE01,1,2019.0,3.25
NAmerica,PWRCCGUSACE01,2,2019.0,3.25
NAmerica,PWRCCGUSACE01,1,2020.0,3.25
NAmerica,PWRCCGUSACE01,2,2020.0,3.25
NAmerica,PWRCCGUSACE01,1,2021.0,3.25
NAmerica,PWRCCGUSACE01,2,2021.0,3.25
NAmerica,PWRCCGUSACE01,1,2022.0,3.25
NAmerica,PWRCCGUSACE01,2,2022.0,3.25
NAmerica,PWRCCGUSACE01,1,2023.0,3.25
NAmerica,PWRCCGUSACE01,2,2023.0,3.25
NAmerica,PWRCCGUSACE01,1,2024.0,3.25
NAmerica,PWRCCGUSACE01,2,2024.0,3.25
NAmerica,PWRCCGUSACE01,1,2025.0,3.25
NAmerica,PWRCCGUSACE01,2,2025.0,3.25
NAmerica,PWRCCGUSACE01,1,2026.0,3.25
NAmerica,PWRCCGUSACE01,2,2026.0,3.25
NAmerica,PWRCCGUSACE01,1,2027.0,3.25
NAmerica,PWRCCGUSACE01,2,2027.0,3.25
NAmerica,PWRCCGUSACE01,1,2028.0,3.25
NAmerica,PWRCCGUSACE01,2,2028.0,3.25
NAmerica,PWRCCGUSACE01,1,2029.0,3.25
NAmerica,PWRCCGUSACE01,2,2029.0,3.25
NAmerica,PWRCCGUSACE01,1,2030.0,3.25
NAmerica,PWRCCGUSACE01,2,2030.0,3.25
NAmerica,PWRCCGUSACE01,1,2031.0,3.25
NAmerica,PWRCCGUSACE01,2,2031.0,3.25
NAmerica,PWRCCGUSACE01,1,2032.0,3.25
NAmerica,PWRCCGUSACE01,2,2032.0,3.25
NAmerica,PWRCCGUSACE01,1,2033.0,3.25
NAmerica,PWRCCGUSACE01,2,2033.0,3.25
NAmerica,PWRCCGUSACE01,1,2034.0,3.25
NAmerica,PWRCCGUSACE01,2,2034.0,3.25
NAmerica,PWRCCGUSACE01,1,2035.0,3.25
NAmerica,PWRCCGUSACE01,2,2035.0,3.25
NAmerica,PWRCCGUSACE01,1,2036.0,3.25
NAmerica,PWRCCGUSACE01,2,2036.0,3.25
NAmerica,PWRCCGUSACE01,1,2037.0,3.25
NAmerica,PWRCCGUSACE01,2,2037.0,3.25
NAmerica,PWRCCGUSACE01,1,2038.0,3.25
NAmerica,PWRCCGUSACE01,2,2038.0,3.25
NAmerica,PWRCCGUSACE01,1,2039.0,3.25
NAmerica,PWRCCGUSACE01,2,2039.0,3.25
NAmerica,PWRCCGUSACE01,1,2040.0,3.25
NAmerica,PWRCCGUSACE01,2,2040.0,3.25
NAmerica,PWRCCGUSACE01,1,2041.0,3.25
NAmerica,PWRCCGUSACE01,2,2041.0,3.25
NAmerica,PWRCCGUSACE01,1,2042.0,3.25
NAmerica,PWRCCGUSACE01,2,2042.0,3.25
NAmerica,PWRCCGUSACE01,1,2043.0,3.25
NAmerica,PWRCCGUSACE01,2,2043.0,3.25
NAmerica,PWRCCGUSACE01,1,2044.0,3.25
NAmerica,PWRCCGUSACE01,2,2044.0,3.25
NAmerica,PWRCCGUSACE01,1,2045.0,3.25
NAmerica,PWRCCGUSACE01,2,2045.0,3.25
NAmerica,PWRCCGUSACE01,1,2046.0,3.25
NAmerica,PWRCCGUSACE01,2,2046.0,3.25
NAmerica,PWRCCGUSACE01,1,2047.0,3.25
NAmerica,PWRCCGUSACE01,2,2047.0,3.25
NAmerica,PWRCCGUSACE01,1,2048.0,3.25
NAmerica,PWRCCGUSACE01,2,2048.0,3.25
NAmerica,PWRCCGUSACE01,1,2049.0,3.25
NAmerica,PWRCCGUSACE01,2,2049.0,3.25
NAmerica,PWRCCGUSACE01,1,2050.0,3.25
NAmerica,PWRCCGUSACE01,2,2050.0,3.25
NAmerica,PWRCCGUSATX01,1,2019.0,3.25
NAmerica,PWRCCGUSATX01,2,2019.0,3.25
NAmerica,PWRCCGUSATX01,1,2020.0,3.25
NAmerica,PWRCCGUSATX01,2,2020.0,3.25
NAmerica,PWRCCGUSATX01,1,2021.0,3.25
NAmerica,PWRCCGUSATX01,2,2021.0,3.25
NAmerica,PWRCCGUSATX01,1,2022.0,3.25
NAmerica,PWRCCGUSATX01,2,2022.0,3.25
NAmerica,PWRCCGUSATX01,1,2023.0,3.25
NAmerica,PWRCCGUSATX01,2,2023.0,3.25
NAmerica,PWRCCGUSATX01,1,2024.0,3.25
NAmerica,PWRCCGUSATX01,2,2024.0,3.25
NAmerica,PWRCCGUSATX01,1,2025.0,3.25
NAmerica,PWRCCGUSATX01,2,2025.0,3.25
NAmerica,PWRCCGUSATX01,1,2026.0,3.25
NAmerica,PWRCCGUSATX01,2,2026.0,3.25
NAmerica,PWRCCGUSATX01,1,2027.0,3.25
NAmerica,PWRCCGUSATX01,2,2027.0,3.25
NAmerica,PWRCCGUSATX01,1,2028.0,3.25
NAmerica,PWRCCGUSATX01,2,2028.0,3.25
NAmerica,PWRCCGUSATX01,1,2029.0,3.25
NAmerica,PWRCCGUSATX01,2,2029.0,3.25
NAmerica,PWRCCGUSATX01,1,2030.0,3.25
NAmerica,PWRCCGUSATX01,2,2030.0,3.25
NAmerica,PWRCCGUSATX01,1,2031.0,3.25
NAmerica,PWRCCGUSATX01,2,2031.0,3.25
NAmerica,PWRCCGUSATX01,1,2032.0,3.25
NAmerica,PWRCCGUSATX01,2,2032.0,3.25
NAmerica,PWRCCGUSATX01,1,2033.0,3.25
NAmerica,PWRCCGUSATX01,2,2033.0,3.25
NAmerica,PWRCCGUSATX01,1,2034.0,3.25
NAmerica,PWRCCGUSATX01,2,2034.0,3.25
NAmerica,PWRCCGUSATX01,1,2035.0,3.25
NAmerica,PWRCCGUSATX01,2,2035.0,3.25
NAmerica,PWRCCGUSATX01,1,2036.0,3.25
NAmerica,PWRCCGUSATX01,2,2036.0,3.25
NAmerica,PWRCCGUSATX01,1,2037.0,3.25
NAmerica,PWRCCGUSATX01,2,2037.0,3.25
NAmerica,PWRCCGUSATX01,1,2038.0,3.25
NAmerica,PWRCCGUSATX01,2,2038.0,3.25
NAmerica,PWRCCGUSATX01,1,2039.0,3.25
NAmerica,PWRCCGUSATX01,2,2039.0,3.25
NAmerica,PWRCCGUSATX01,1,2040.0,3.25
NAmerica,PWRCCGUSATX01,2,2040.0,3.25
NAmerica,PWRCCGUSATX01,1,2041.0,3.25
NAmerica,PWRCCGUSATX01,2,2041.0,3.25
NAmerica,PWRCCGUSATX01,1,2042.0,3.25
NAmerica,PWRCCGUSATX01,2,2042.0,3.25
NAmerica,PWRCCGUSATX01,1,2043.0,3.25
NAmerica,PWRCCGUSATX01,2,2043.0,3.25
NAmerica,PWRCCGUSATX01,1,2044.0,3.25
NAmerica,PWRCCGUSATX01,2,2044.0,3.25
NAmerica,PWRCCGUSATX01,1,2045.0,3.25
NAmerica,PWRCCGUSATX01,2,2045.0,3.25
NAmerica,PWRCCGUSATX01,1,2046.0,3.25
NAmerica,PWRCCGUSATX01,2,2046.0,3.25
NAmerica,PWRCCGUSATX01,1,2047.0,3.25
NAmerica,PWRCCGUSATX01,2,2047.0,3.25
NAmerica,PWRCCGUSATX01,1,2048.0,3.25
NAmerica,PWRCCGUSATX01,2,2048.0,3.25
NAmerica,PWRCCGUSATX01,1,2049.0,3.25
NAmerica,PWRCCGUSATX01,2,2049.0,3.25
NAmerica,PWRCCGUSATX01,1,2050.0,3.25
NAmerica,PWRCCGUSATX01,2,2050.0,3.25
NAmerica,PWRCCGUSAMW01,1,2019.0,3.25
NAmerica,PWRCCGUSAMW01,2,2019.0,3.25
NAmerica,PWRCCGUSAMW01,1,2020.0,3.25
NAmerica,PWRCCGUSAMW01,2,2020.0,3.25
NAmerica,PWRCCGUSAMW01,1,2021.0,3.25
NAmerica,PWRCCGUSAMW01,2,2021.0,3.25
NAmerica,PWRCCGUSAMW01,1,2022.0,3.25
NAmerica,PWRCCGUSAMW01,2,2022.0,3.25
NAmerica,PWRCCGUSAMW01,1,2023.0,3.25
NAmerica,PWRCCGUSAMW01,2,2023.0,3.25
NAmerica,PWRCCGUSAMW01,1,2024.0,3.25
NAmerica,PWRCCGUSAMW01,2,2024.0,3.25
NAmerica,PWRCCGUSAMW01,1,2025.0,3.25
NAmerica,PWRCCGUSAMW01,2,2025.0,3.25
NAmerica,PWRCCGUSAMW01,1,2026.0,3.25
NAmerica,PWRCCGUSAMW01,2,2026.0,3.25
NAmerica,PWRCCGUSAMW01,1,2027.0,3.25
NAmerica,PWRCCGUSAMW01,2,2027.0,3.25
NAmerica,PWRCCGUSAMW01,1,2028.0,3.25
NAmerica,PWRCCGUSAMW01,2,2028.0,3.25
NAmerica,PWRCCGUSAMW01,1,2029.0,3.25
NAmerica,PWRCCGUSAMW01,2,2029.0,3.25
NAmerica,PWRCCGUSAMW01,1,2030.0,3.25
NAmerica,PWRCCGUSAMW01,2,2030.0,3.25
NAmerica,PWRCCGUSAMW01,1,2031.0,3.25
NAmerica,PWRCCGUSAMW01,2,2031.0,3.25
NAmerica,PWRCCGUSAMW01,1,2032.0,3.25
NAmerica,PWRCCGUSAMW01,2,2032.0,3.25
NAmerica,PWRCCGUSAMW01,1,2033.0,3.25
NAmerica,PWRCCGUSAMW01,2,2033.0,3.25
NAmerica,PWRCCGUSAMW01,1,2034.0,3.25
NAmerica,PWRCCGUSAMW01,2,2034.0,3.25
NAmerica,PWRCCGUSAMW01,1,2035.0,3.25
NAmerica,PWRCCGUSAMW01,2,2035.0,3.25
NAmerica,PWRCCGUSAMW01,1,2036.0,3.25
NAmerica,PWRCCGUSAMW01,2,2036.0,3.25
NAmerica,PWRCCGUSAMW01,1,2037.0,3.25
NAmerica,PWRCCGUSAMW01,2,2037.0,3.25
NAmerica,PWRCCGUSAMW01,1,2038.0,3.25
NAmerica,PWRCCGUSAMW01,2,2038.0,3.25
NAmerica,PWRCCGUSAMW01,1,2039.0,3.25
NAmerica,PWRCCGUSAMW01,2,2039.0,3.25
NAmerica,PWRCCGUSAMW01,1,2040.0,3.25
NAmerica,PWRCCGUSAMW01,2,2040.0,3.25
NAmerica,PWRCCGUSAMW01,1,2041.0,3.25
NAmerica,PWRCCGUSAMW01,2,2041.0,3.25
NAmerica,PWRCCGUSAMW01,1,2042.0,3.25
NAmerica,PWRCCGUSAMW01,2,2042.0,3.25
NAmerica,PWRCCGUSAMW01,1,2043.0,3.25
NAmerica,PWRCCGUSAMW01,2,2043.0,3.25
NAmerica,PWRCCGUSAMW01,1,2044.0,3.25
NAmerica,PWRCCGUSAMW01,2,2044.0,3.25
NAmerica,PWRCCGUSAMW01,1,2045.0,3.25
NAmerica,PWRCCGUSAMW01,2,2045.0,3.25
NAmerica,PWRCCGUSAMW01,1,2046.0,3.25
NAmerica,PWRCCGUSAMW01,2,2046.0,3.25
NAmerica,PWRCCGUSAMW01,1,2047.0,3.25
NAmerica,PWRCCGUSAMW01,2,2047.0,3.25
NAmerica,PWRCCGUSAMW01,1,2048.0,3.25
NAmerica,PWRCCGUSAMW01,2,2048.0,3.25
NAmerica,PWRCCGUSAMW01,1,2049.0,3.25
NAmerica,PWRCCGUSAMW01,2,2049.0,3.25
NAmerica,PWRCCGUSAMW01,1,2050.0,3.25
NAmerica,PWRCCGUSAMW01,2,2050.0,3.25
NAmerica,PWRCCGUSAAL01,1,2019.0,3.25
NAmerica,PWRCCGUSAAL01,2,2019.0,3.25
NAmerica,PWRCCGUSAAL01,1,2020.0,3.25
NAmerica,PWRCCGUSAAL01,2,2020.0,3.25
NAmerica,PWRCCGUSAAL01,1,2021.0,3.25
NAmerica,PWRCCGUSAAL01,2,2021.0,3.25
NAmerica,PWRCCGUSAAL01,1,2022.0,3.25
NAmerica,PWRCCGUSAAL01,2,2022.0,3.25
NAmerica,PWRCCGUSAAL01,1,2023.0,3.25
NAmerica,PWRCCGUSAAL01,2,2023.0,3.25
NAmerica,PWRCCGUSAAL01,1,2024.0,3.25
NAmerica,PWRCCGUSAAL01,2,2024.0,3.25
NAmerica,PWRCCGUSAAL01,1,2025.0,3.25
NAmerica,PWRCCGUSAAL01,2,2025.0,3.25
NAmerica,PWRCCGUSAAL01,1,2026.0,3.25
NAmerica,PWRCCGUSAAL01,2,2026.0,3.25
NAmerica,PWRCCGUSAAL01,1,2027.0,3.25
NAmerica,PWRCCGUSAAL01,2,2027.0,3.25
NAmerica,PWRCCGUSAAL01,1,2028.0,3.25
NAmerica,PWRCCGUSAAL01,2,2028.0,3.25
NAmerica,PWRCCGUSAAL01,1,2029.0,3.25
NAmerica,PWRCCGUSAAL01,2,2029.0,3.25
NAmerica,PWRCCGUSAAL01,1,2030.0,3.25
NAmerica,PWRCCGUSAAL01,2,2030.0,3.25
NAmerica,PWRCCGUSAAL01,1,2031.0,3.25
NAmerica,PWRCCGUSAAL01,2,2031.0,3.25
NAmerica,PWRCCGUSAAL01,1,2032.0,3.25
NAmerica,PWRCCGUSAAL01,2,2032.0,3.25
NAmerica,PWRCCGUSAAL01,1,2033.0,3.25
NAmerica,PWRCCGUSAAL01,2,2033.0,3.25
NAmerica,PWRCCGUSAAL01,1,2034.0,3.25
NAmerica,PWRCCGUSAAL01,2,2034.0,3.25
NAmerica,PWRCCGUSAAL01,1,2035.0,3.25
NAmerica,PWRCCGUSAAL01,2,2035.0,3.25
NAmerica,PWRCCGUSAAL01,1,2036.0,3.25
NAmerica,PWRCCGUSAAL01,2,2036.0,3.25
NAmerica,PWRCCGUSAAL01,1,2037.0,3.25
NAmerica,PWRCCGUSAAL01,2,2037.0,3.25
NAmerica,PWRCCGUSAAL01,1,2038.0,3.25
NAmerica,PWRCCGUSAAL01,2,2038.0,3.25
NAmerica,PWRCCGUSAAL01,1,2039.0,3.25
NAmerica,PWRCCGUSAAL01,2,2039.0,3.25
NAmerica,PWRCCGUSAAL01,1,2040.0,3.25
NAmerica,PWRCCGUSAAL01,2,2040.0,3.25
NAmerica,PWRCCGUSAAL01,1,2041.0,3.25
NAmerica,PWRCCGUSAAL01,2,2041.0,3.25
NAmerica,PWRCCGUSAAL01,1,2042.0,3.25
NAmerica,PWRCCGUSAAL01,2,2042.0,3.25
NAmerica,PWRCCGUSAAL01,1,2043.0,3.25
NAmerica,PWRCCGUSAAL01,2,2043.0,3.25
NAmerica,PWRCCGUSAAL01,1,2044.0,3.25
NAmerica,PWRCCGUSAAL01,2,2044.0,3.25
NAmerica,PWRCCGUSAAL01,1,2045.0,3.25
NAmerica,PWRCCGUSAAL01,2,2045.0,3.25
NAmerica,PWRCCGUSAAL01,1,2046.0,3.25
NAmerica,PWRCCGUSAAL01,2,2046.0,3.25
NAmerica,PWRCCGUSAAL01,1,2047.0,3.25
NAmerica,PWRCCGUSAAL01,2,2047.0,3.25
NAmerica,PWRCCGUSAAL01,1,2048.0,3.25
NAmerica,PWRCCGUSAAL01,2,2048.0,3.25
NAmerica,PWRCCGUSAAL01,1,2049.0,3.25
NAmerica,PWRCCGUSAAL01,2,2049.0,3.25
NAmerica,PWRCCGUSAAL01,1,2050.0,3.25
NAmerica,PWRCCGUSAAL01,2,2050.0,3.25
NAmerica,PWRCCGUSAMA01,1,2019.0,3.25
NAmerica,PWRCCGUSAMA01,2,2019.0,3.25
NAmerica,PWRCCGUSAMA01,1,2020.0,3.25
NAmerica,PWRCCGUSAMA01,2,2020.0,3.25
NAmerica,PWRCCGUSAMA01,1,2021.0,3.25
NAmerica,PWRCCGUSAMA01,2,2021.0,3.25
NAmerica,PWRCCGUSAMA01,1,2022.0,3.25
NAmerica,PWRCCGUSAMA01,2,2022.0,3.25
NAmerica,PWRCCGUSAMA01,1,2023.0,3.25
NAmerica,PWRCCGUSAMA01,2,2023.0,3.25
NAmerica,PWRCCGUSAMA01,1,2024.0,3.25
NAmerica,PWRCCGUSAMA01,2,2024.0,3.25
NAmerica,PWRCCGUSAMA01,1,2025.0,3.25
NAmerica,PWRCCGUSAMA01,2,2025.0,3.25
NAmerica,PWRCCGUSAMA01,1,2026.0,3.25
NAmerica,PWRCCGUSAMA01,2,2026.0,3.25
NAmerica,PWRCCGUSAMA01,1,2027.0,3.25
NAmerica,PWRCCGUSAMA01,2,2027.0,3.25
NAmerica,PWRCCGUSAMA01,1,2028.0,3.25
NAmerica,PWRCCGUSAMA01,2,2028.0,3.25
